,NRtg,SRS,DRtg,MOV,ORtg,Age,DeFG%,SOS,OFT/FGA,ORB%,TOV,OeFG%,Team,Result
307,-0.8974617788496578,-0.9317797913397183,1.1601394703574237,-0.9267571457658323,-0.40933887840964517,-1.6560966493172091,1.630420935327872,0.7812438443601304,-2.010322877718258,1.274277119467268,-0.2541525244445147,-1.4341926739973505,Dallas Mavericks,NP
485,-1.2026479700081236,-1.0541169055067514,1.4329714469943693,-1.1645210377052726,-0.41271281863776177,-0.9175829170368986,1.0553714170727662,1.57797245248716,-0.3997314486047429,0.059496204026263676,-0.333529756281647,-0.7148812769169449,Houston Rockets,NP
623,-1.2630246922379202,-1.2856502765979998,0.5796300863305521,-1.2297796535962304,-1.300992725078446,-1.587710683170432,0.44216578775014814,-0.296184776375889,0.6989602598342787,0.8996168595504239,0.6799449110509503,-1.5494916757932269,Atlanta Hawks,NP
8,-0.8919318112720243,-1.0098029035905187,0.23841587636636943,-0.9424742414989461,-0.7819896127989966,0.36650566206606716,-0.6227320914657493,-0.1322199503895185,-2.013927036379643,-0.07826189678685533,0.8934819303825002,0.10230504648784643,Houston Rockets,NP
922,-0.0938358616830101,-0.101250867962153,-0.20413425404193097,-0.09721344843864718,-0.3390065440515919,0.3306001117216726,0.7539722671129869,0.006043419355052759,-0.8387888349455457,-1.2883054914726981,0.09414892998330214,0.4471015807381452,Washington Wizards,NP
535,-0.37324302248917796,-0.49421533052886696,0.21414377382472688,-0.3675611618738431,-0.2391631481351123,-0.36215731916087407,0.4810153756757128,-0.9332353706786095,0.8135180370025189,-1.4790154497292907,0.996605077551977,0.9823101486757838,Boston Celtics,FR
467,0.4683757069695609,0.5932647756743277,-1.6870216248977705,0.4914357272141209,-0.818266893429258,0.48961875229160207,-0.8311062538779465,0.8176704709588466,-0.5159007003176252,-0.40034858670446055,0.14421327617667612,-0.7266200480041433,Phoenix Suns,FR
631,-0.09678958068657428,-0.0007931217005539757,0.3001655804211783,-0.08808125643274826,0.2117895133848768,-1.2688932769113086,0.6362873531038727,0.9569046621374876,-1.3180793677436002,-0.6304401614172275,0.7698054719827937,0.9748457562937505,Golden State Warriors,SF
817,0.9274175353246924,0.9593483504371699,-1.8474463053358252,0.9010954477143889,-0.2777236557334011,0.17025557518815035,-1.29283083876886,0.41171829787729497,-0.07715942591074118,1.503880442559427,-0.6828252574281147,-1.1052640741251079,Memphis Grizzlies,CF
595,-0.9836638015191403,-1.0484867090121535,0.1458542909152958,-1.0377795646786678,-1.2685406803904606,-0.8403570422775133,1.294485831096347,0.4672552624057108,-0.5675348913876216,-0.0814270139926649,-0.18857535588321775,-1.6400356293249738,Charlotte Bobcats,NP
579,0.35514654271280316,0.42719558032038657,0.16504006336398835,0.35049638488573626,0.6244161182115056,1.780058358468882,-0.6662537672148717,0.6896137617352787,-1.1970767260200332,-0.04435977607191629,-1.2704406429221753,0.38070944337610507,Minnesota Timberwolves,NP
974,-1.082049519763252,-1.1489252996721993,0.6011116209601441,-1.082543129922763,-1.0718278832453592,-0.521523498286765,0.2625379317872007,-0.393319076000821,-0.6276826791046173,-1.1707309648741793,0.22338484824140545,-0.5476898129654917,Orlando Magic,NP
578,-0.7058721741055299,-0.7655536167123977,1.1678151319046701,-0.7225010517214822,0.15610402955287847,0.025071244485472276,1.0690052406438006,-0.25756658570835705,0.6977934684337864,0.14575354995058062,-0.6825760780738682,-0.4069652670572257,Milwaukee Bucks,NP
